name,location,adname,address,type,rating,catering,accommodation,mall,store,superMarket,personal_items,residence,business,hospital,school,bus,parking,metro,GDP,country_income,country_consume,urban_income,urban_consume,population
丽春便利超市(南昌店),"112.411142,34.636848",涧西区,洛阳市涧西区南昌路189号兴隆菜市场右边,便利店,3.2 ,100,13,0,21,7,1,25,3,9,0,13,23,0,73.228,13023,9607,25431,16032,45.2557
红利百货商店,"112.425386,34.662545",西工区,洛阳市西工区凯旋东路街道行署路4号院5幢1,便利店,3.5 ,189,25,1,17,11,7,50,5,13,4,8,22,1,133.9005,15701,14909,38783,26889,36.21
福洋超市(玻璃厂路店),"112.455357,34.66939",西工区,洛阳市西工区玻璃厂南路40号,便利店,3.3 ,150,24,0,25,4,8,50,2,16,4,6,13,1,133.9005,15701,14909,38783,26889,36.21
优悠便利店,"112.398336,34.657069",涧西区,洛阳市涧西区广州路与西苑路交叉口北50米,便利店,3.5 ,200,50,3,22,2,5,25,5,25,3,13,25,1,73.228,13023,9607,25431,16032,45.2557
家万福超市(健康西路店),"112.424074,34.673646",西工区,洛阳市西工区汉康路2号附近,便利店,3.2 ,150,100,1,15,6,4,25,4,8,1,8,9,1,133.9005,15701,14909,38783,26889,36.21
易客来(牡丹女子店),"112.40144,34.654044",涧西区,洛阳市涧西区南昌路中机十院小区底商,便利店,3.5 ,227,50,1,23,4,7,25,6,14,2,11,25,1,73.228,13023,9607,25431,16032,45.2557
乐乐商店,"112.392083,34.660458",涧西区,洛阳市涧西区湖北路6-10,便利店,3.5 ,322,25,1,25,8,14,25,6,20,2,9,25,2,73.228,13023,9607,25431,16032,45.2557
长有百货,"112.423499,34.61723",洛龙区,洛阳市洛龙区开元路街道学子街路东,便利店,3.5 ,199,11,0,15,3,1,8,0,4,5,6,9,0,172.4,14086,14312,33971,23477,38.69
壹品超市(桂圆路店),"112.500862,34.682868",瀍河回族区,洛阳市瀍河回族区桂圆路居业美丽家5号楼4号门面房,便利店,4.0 ,97,9,0,14,2,2,5,1,2,3,6,14,2,82.7693,11128,9140,25222.11,13646.73,18.84
利伟超市(熙春西路店),"112.500007,34.69131",瀍河回族区,洛阳市瀍河回族区瀍河回族区熙春西路,便利店,3.2 ,100,25,0,25,4,1,25,0,11,4,7,15,2,82.7693,11128,9140,25222.11,13646.73,18.84
建军商店(安石路),"112.476095,34.649028",洛龙区,洛阳市洛龙区卫国路11号,便利店,3.8 ,125,25,1,21,5,4,11,0,0,3,5,9,0,172.4,14086,14312,33971,23477,38.69
蓬勃生活超市,"112.42391,34.626386",洛龙区,洛阳市洛龙区古城路中和花园北门东,便利店,3.5 ,186,25,0,17,6,1,13,1,9,0,15,15,0,172.4,14086,14312,33971,23477,38.69
何华超市(永红巷店),"112.436605,34.674542",西工区,洛阳市西工区健康东路与永红巷交叉口东南100米,便利店,2.0 ,352,25,6,25,11,14,25,10,10,1,20,25,3,133.9005,15701,14909,38783,26889,36.21
易客来(九都东路店),"112.48689,34.677833",老城区,洛阳市老城区九都东路与柳林路交叉口向北10米路东,便利店,3.5 ,110,21,0,11,3,2,18,0,4,0,5,14,1,24.5864,9810,6523,24597,15443,17.6587
张师傅超市,"112.479445,34.658764",洛龙区,洛阳市洛龙区安乐镇军民路18号铁军医院对面,便利店,3.3 ,50,0,0,7,2,3,8,0,1,4,3,1,0,172.4,14086,14312,33971,23477,38.69
易客来(西苑店),"112.390355,34.661675",涧西区,洛阳市涧西区天津路与西苑路交叉口向西150米,便利店,3.5 ,407,25,11,25,10,18,25,7,19,3,10,20,1,73.228,13023,9607,25431,16032,45.2557
兴旺超市(魏紫路店),"112.415765,34.702739",西工区,洛阳市西工区王城大道道北五路交叉口300米路北,便利店,3.5 ,113,7,0,14,4,5,6,0,3,4,4,5,2,133.9005,15701,14909,38783,26889,36.21
杨湾村中心超市,"112.547862,34.701039",洛龙区,洛阳市洛龙区白马寺镇杨湾村委会旁,便利店,3.2 ,0,0,0,1,0,0,0,0,0,0,0,0,1,172.4,14086,14312,33971,23477,38.69
百得来便利店(英才路),"112.432054,34.634802",洛龙区,洛阳市洛龙区英才路高尔夫花园53号楼118,便利店,3.5 ,75,16,0,10,2,1,15,0,4,0,3,7,1,172.4,14086,14312,33971,23477,38.69
美家超市,"112.414324,34.703653",西工区,洛阳市西工区经四路与魏紫路交叉口北150米,便利店,3.5 ,112,8,0,16,5,5,6,0,3,3,5,6,2,133.9005,15701,14909,38783,26889,36.21
盛龙便利(上阳路),"112.422959,34.651099",西工区,洛阳市西工区丽春路瞿家屯上阳新村A01号,便利店,3.0 ,75,9,0,19,4,3,15,1,3,0,7,8,0,133.9005,15701,14909,38783,26889,36.21
科大文化超市,"112.372469,34.659687",涧西区,洛阳市涧西区西苑路与青滇路交叉口东北150米,便利店,3.5 ,153,13,0,15,9,3,21,0,3,3,9,3,1,73.228,13023,9607,25431,16032,45.2557
佳佳超市(嵩山路),"112.404567,34.672407",涧西区,洛阳市涧西区嵩山路中段徐府大虾旁,便利店,3.0 ,127,4,0,12,7,3,16,0,5,0,3,1,0,73.228,13023,9607,25431,16032,45.2557
泉鑫副食店,"112.366531,34.667467",涧西区,洛阳市涧西区武汉路四十八中北50米,便利店,3.5 ,170,3,0,19,10,4,25,0,10,3,2,16,1,73.228,13023,9607,25431,16032,45.2557
珠江超市(珠江路),"112.414421,34.650866",涧西区,洛阳市涧西区珠江路64附近,便利店,3.2 ,299,25,0,23,6,4,25,3,5,2,12,12,0,73.228,13023,9607,25431,16032,45.2557
家家乐超市(机车工厂店),"112.525417,34.697562",瀍河回族区,洛阳市瀍河回族区瀍河回族区瀍河回族区启明东路2号62号楼下,便利店,5.0 ,75,3,0,16,5,3,9,0,3,4,3,6,0,82.7693,11128,9140,25222.11,13646.73,18.84
特产便利(洛阳龙门站),"112.458129,34.593346",洛龙区,洛阳市洛龙区长兴街附近洛阳龙门站F3层,便利店,3.5 ,9,0,0,2,0,0,0,0,0,0,15,2,1,172.4,14086,14312,33971,23477,38.69
锦宇超市,"112.396394,34.705225",西工区,洛阳市西工区310国道与华山北路交叉口南90米,便利店,3.3 ,50,5,0,4,8,0,2,0,1,0,10,4,0,133.9005,15701,14909,38783,26889,36.21
先锋批发部(翠云东路),"112.48006,34.609604",洛龙区,洛阳市洛龙区洛钢路与翠云东路交叉口东100米,便利店,3.0 ,266,13,2,25,13,15,16,1,9,0,7,9,0,172.4,14086,14312,33971,23477,38.69
万家超市(港兴大楼东),"112.413224,34.638377",涧西区,洛阳市涧西区寨南路3号,便利店,3.0 ,100,13,1,17,9,1,25,2,8,0,14,19,0,73.228,13023,9607,25431,16032,45.2557
易客来(纱厂路店),"112.429917,34.681646",西工区,洛阳市西工区纱厂东路28号院1号门面房,便利店,3.5 ,225,141,2,25,10,4,25,3,6,2,21,22,2,133.9005,15701,14909,38783,26889,36.21
富强超市(多菱路),"112.439489,34.657649",西工区,洛阳市西工区西下池永前街文兴阳光水岸西100米,便利店,3.2 ,144,20,1,25,10,1,25,5,3,0,7,12,1,133.9005,15701,14909,38783,26889,36.21
天源超市(西苑路店),"112.37738,34.661918",涧西区,洛阳市涧西区西苑路22-3号,便利店,3.5 ,192,25,0,25,3,5,22,0,9,3,12,8,2,73.228,13023,9607,25431,16032,45.2557
拉玛拉超市,"112.374415,34.644364",涧西区,洛阳市涧西区孙辛路东200米,便利店,3.5 ,25,2,0,3,5,0,7,1,0,0,3,3,0,73.228,13023,9607,25431,16032,45.2557
易客来(珠江路店),"112.410588,34.656328",涧西区,洛阳市涧西区吉林路与珠江路交叉口南100米,便利店,3.5 ,304,20,5,19,6,25,25,2,10,1,10,13,2,73.228,13023,9607,25431,16032,45.2557
吉汇佳超市,"112.485515,34.693467",瀍河回族区,洛阳市瀍河回族区瀍河回族区南新安街70号,便利店,3.5 ,100,12,0,25,5,6,25,0,12,2,21,6,0,82.7693,11128,9140,25222.11,13646.73,18.84
易客来(联盟路店),"112.376768,34.657675",涧西区,洛阳市涧西区新建街与联盟路交叉口向西80米路南,便利店,3.5 ,189,22,0,25,7,4,19,0,2,3,9,8,2,73.228,13023,9607,25431,16032,45.2557
喜喜超市(凤化街店),"112.4801,34.674078",老城区,洛阳市老城区凤化街与菜市东街交叉口南150米,便利店,3.2 ,50,11,1,19,2,3,16,1,2,0,7,19,0,24.5864,9810,6523,24597,15443,17.6587
大众超市(磁润中心卫生院东),"112.303798,34.685636",新安县,洛阳市新安县少城路与洛新大道交叉口西150米路北,便利店,2.8 ,75,12,1,5,5,0,8,1,4,1,5,3,0,343.9188,9743,7254,22541,17820,47.45
建安超市(春都路),"112.467645,34.692858",老城区,洛阳市老城区春都路与龙光路交叉口东50米,便利店,3.5 ,75,3,0,14,8,2,12,0,1,0,11,7,0,24.5864,9810,6523,24597,15443,17.6587
伊棵树超市,"112.476033,34.690285",瀍河回族区,洛阳市瀍河回族区马道街3-132商铺,便利店,3.3 ,329,10,2,25,13,17,50,1,11,1,23,9,1,82.7693,11128,9140,25222.11,13646.73,18.84
诚信超市(龙富西),"112.42714,34.623983",洛龙区,洛阳市洛龙区关林街道八里堂新区西三巷(龙富西),便利店,3.5 ,184,25,0,15,4,1,7,0,10,3,12,14,0,172.4,14086,14312,33971,23477,38.69
富强超市(义勇前街店),"112.473041,34.683703",老城区,洛阳市老城区义勇前街36号,便利店,3.2 ,380,50,3,25,15,19,50,3,24,0,8,23,2,24.5864,9810,6523,24597,15443,17.6587
北窑超市(启明西路店),"112.493431,34.695291",瀍河回族区,洛阳市瀍河回族区启明西路241号,便利店,3.5 ,75,3,0,21,9,0,25,0,6,0,10,2,0,82.7693,11128,9140,25222.11,13646.73,18.84
汤姆的便利店(体育场店),"112.431189,34.62018",洛龙区,洛阳市洛龙区体育中心体育场东入口楼梯下东南,便利店,4.7 ,22,7,0,5,3,0,3,1,0,5,4,9,1,172.4,14086,14312,33971,23477,38.69
丽水湾生活超市,"112.413889,34.703913",西工区,洛阳市西工区经四路与魏紫路交叉口北150米,便利店,3.5 ,113,8,0,16,5,5,6,0,3,2,5,6,2,133.9005,15701,14909,38783,26889,36.21
惠民连锁超市,"112.481145,34.617684",洛龙区,洛阳市洛龙区仁勇街与关圣街交叉口南50米,便利店,3.5 ,278,25,0,25,10,9,25,0,8,0,9,25,0,172.4,14086,14312,33971,23477,38.69
家家乐超市(新安医院东),"112.163476,34.722965",新安县,洛阳市新安县新寺线与黄河东路交叉口西北100米,便利店,3.0 ,50,7,2,23,3,4,11,0,8,1,14,2,0,343.9188,9743,7254,22541,17820,47.45
易客来(玻璃厂路店),"112.450041,34.672149",西工区,洛阳市西工区玻璃厂路与中州中路交叉口向南100米路北,便利店,3.5 ,433,25,7,22,7,25,25,17,17,2,6,25,2,133.9005,15701,14909,38783,26889,36.21
悠悠超市(启明南路店),"112.503972,34.692376",瀍河回族区,洛阳市瀍河回族区瀍河回族区启明南路115号附近,便利店,3.3 ,98,25,0,25,2,3,25,0,11,6,7,17,1,82.7693,11128,9140,25222.11,13646.73,18.84
凯乐超市(翠云路店),"112.441464,34.607224",洛龙区,洛阳市洛龙区翠云路39号附近,便利店,3.5 ,25,8,0,17,5,2,11,0,5,14,12,4,0,172.4,14086,14312,33971,23477,38.69
志理便民服务站,"112.414838,34.677031",西工区,洛阳市西工区健康西路张仲景大药房隔壁升龙广场a区12号楼,便利店,2.0 ,114,18,0,24,7,4,25,1,5,0,3,18,0,133.9005,15701,14909,38783,26889,36.21
银佳超市烟酒(明德街店),"112.441576,34.659653",西工区,洛阳市西工区明德街3排1号,便利店,3.3 ,202,21,2,25,13,6,25,1,7,0,4,11,1,133.9005,15701,14909,38783,26889,36.21
天宏水果礼品超市,"112.444304,34.670014",西工区,洛阳市西工区周王城广场南(人民西路西),便利店,3.0 ,232,25,3,16,3,22,25,14,13,3,14,25,3,133.9005,15701,14909,38783,26889,36.21
大众超市(卫国路),"112.47586,34.653675",洛龙区,洛阳市洛龙区安乐西岗村欣达市场,便利店,3.2 ,134,50,0,19,6,4,9,1,0,3,6,5,0,172.4,14086,14312,33971,23477,38.69
易客来便利(长春店),"112.408628,34.660238",涧西区,洛阳市涧西区长春路37街坊2-4-102号珠江北路37号街坊路东,便利店,3.5 ,194,14,0,22,5,5,25,4,7,1,9,15,2,73.228,13023,9607,25431,16032,45.2557
易客来(天津南路店),"112.392207,34.653319",涧西区,洛阳市涧西区天津路与联盟路交叉口文兴现代城南200米,便利店,3.5 ,181,11,0,23,7,5,25,1,8,2,4,8,2,73.228,13023,9607,25431,16032,45.2557
甘泉超市(五女冢路店),"112.415897,34.681781",西工区,洛阳市西工区纱厂西路五岳路,便利店,3.2 ,74,9,0,19,6,4,22,0,3,0,3,11,0,133.9005,15701,14909,38783,26889,36.21
万隆超市(建设路店),"112.382696,34.671116",涧西区,洛阳市涧西区建设路127号,便利店,3.5 ,75,8,0,12,8,1,19,1,0,0,5,13,0,73.228,13023,9607,25431,16032,45.2557
新国超市(苗南西路店),"112.442402,34.690515",老城区,洛阳市老城区苗南西路7号,便利店,3.3 ,125,6,0,21,4,2,18,1,6,0,7,1,1,24.5864,9810,6523,24597,15443,17.6587
天丽批发超市,"112.350416,34.679397",涧西区,洛阳市涧西区新建街与迎新街交叉口西南50米,便利店,3.2 ,133,12,0,18,2,4,10,1,3,0,10,0,1,73.228,13023,9607,25431,16032,45.2557
智选超市(绿都店),"112.460071,34.60083",洛龙区,洛阳市洛龙区长兴街绿都塞呐春天(西门)附近,便利店,3.5 ,75,50,0,14,5,0,11,0,10,0,25,10,2,172.4,14086,14312,33971,23477,38.69
周记批发部(关圣街店),"112.48077,34.613804",洛龙区,洛阳市洛龙区关林镇关圣路,便利店,3.5 ,349,25,2,25,10,13,24,0,10,0,0,19,0,172.4,14086,14312,33971,23477,38.69
天浩超市(永泰街),"112.450962,34.608863",洛龙区,洛阳市洛龙区永泰街与翠云路交叉口北150米,便利店,3.5 ,50,23,1,9,5,2,8,0,2,0,11,14,2,172.4,14086,14312,33971,23477,38.69
欧克便利店(纱厂东路店),"112.43841,34.679672",西工区,洛阳市西工区纱厂东路与金谷园路交叉口西150米,便利店,3.5 ,160,25,1,22,8,1,25,3,18,0,25,25,3,133.9005,15701,14909,38783,26889,36.21
金牛量贩(新春天店),"112.432205,34.693634",老城区,洛阳市老城区中铁隧道勘测设计院有限公司附近,便利店,3.2 ,50,4,0,15,3,1,15,0,1,1,17,1,1,24.5864,9810,6523,24597,15443,17.6587
邻家生活超市(旗舰店),"112.49839,34.674341",瀍河回族区,洛阳市瀍河回族区滨河北路北150米,便利店,3.3 ,14,2,0,4,3,0,3,0,0,0,1,2,0,82.7693,11128,9140,25222.11,13646.73,18.84
百得来便利店(盛唐店),"112.436169,34.63229",洛龙区,洛阳市洛龙区金泰盛唐至尊20号楼2单元一楼,便利店,3.5 ,72,25,0,10,3,0,4,1,4,1,9,13,1,172.4,14086,14312,33971,23477,38.69
建坤超市(九都店),"112.446611,34.664588",西工区,洛阳市西工区九都路与御博路交叉口东5米,便利店,2.0 ,186,22,1,25,7,4,25,6,11,1,7,25,2,133.9005,15701,14909,38783,26889,36.21
冰玉超市,"112.477422,34.675761",老城区,洛阳市老城区九都东路马市街小学东侧,便利店,3.5 ,50,11,1,21,2,2,14,1,3,0,6,15,0,24.5864,9810,6523,24597,15443,17.6587
盛世生活超市,"112.449286,34.60078",洛龙区,洛阳市洛龙区金城寨街与香山路交叉口东150米,便利店,3.5 ,50,11,0,9,5,4,9,0,3,0,9,5,2,172.4,14086,14312,33971,23477,38.69
易客来便利(武汉路店),"112.369207,34.664899",涧西区,洛阳市涧西区天津路与联盟路交叉口南100米,便利店,3.5 ,224,5,1,22,10,4,25,2,10,3,7,12,2,73.228,13023,9607,25431,16032,45.2557
易客来(党校店),"112.401298,34.650923",涧西区,洛阳市涧西区联盟路与银川路交叉口东50米,便利店,3.0 ,250,25,1,18,4,5,25,6,10,2,13,23,1,73.228,13023,9607,25431,16032,45.2557
好邻居批零部(经三路店),"112.476865,34.611671",洛龙区,洛阳市洛龙区关林洛阳市洛龙区二中西(经三路西),便利店,3.3 ,279,23,3,50,13,15,16,1,7,0,8,15,0,172.4,14086,14312,33971,23477,38.69
天虎超市(军民南路店),"112.481975,34.654338",洛龙区,洛阳市洛龙区东中西岗村道与军民南路交叉口西南50米,便利店,3.3 ,50,18,0,10,2,2,4,1,0,0,1,5,0,172.4,14086,14312,33971,23477,38.69
花荣超市,"112.515656,34.696327",瀍河回族区,洛阳市瀍河回族区启明东路与塔东东寺东街交叉口西150米,便利店,3.3 ,50,3,0,14,1,0,7,0,3,0,2,2,1,82.7693,11128,9140,25222.11,13646.73,18.84
易客来(中弘小区店),"112.364986,34.661564",涧西区,洛阳市涧西区武汉路与联盟路交叉口东50米,便利店,3.5 ,185,10,1,20,18,5,22,1,13,0,7,6,1,73.228,13023,9607,25431,16032,45.2557
金三角综合超市(郑州路店),"112.373347,34.654465",涧西区,洛阳市涧西区瀛洲路与龙鳞路交叉口西南150米,便利店,3.3 ,116,5,0,17,2,3,21,0,3,4,3,2,1,73.228,13023,9607,25431,16032,45.2557
喜羊羊超市,"112.487853,34.658501",洛龙区,洛阳市洛龙区军民路与新区大道交叉口东南50米,便利店,3.3 ,4,0,0,3,2,0,3,0,0,0,2,2,0,172.4,14086,14312,33971,23477,38.69
广通源批发部,"112.523134,34.575076",洛龙区,洛阳市洛龙区320省道南50米,便利店,3.5 ,25,6,0,12,1,2,0,0,8,0,2,1,0,172.4,14086,14312,33971,23477,38.69
利民批发部(直营店),"112.395756,34.663323",涧西区,洛阳市涧西区天津路12号附近,便利店,3.0 ,250,16,1,25,6,6,25,2,24,1,12,21,1,73.228,13023,9607,25431,16032,45.2557
飞腾超市(九都西路),"112.400446,34.647179",涧西区,洛阳市涧西区新疆路2号,便利店,3.0 ,222,25,1,17,3,6,25,6,13,3,17,12,1,73.228,13023,9607,25431,16032,45.2557
阿文超市(春都路),"112.439318,34.687287",老城区,洛阳市老城区春都路道口巷4号院门口,便利店,2.2 ,194,25,0,25,11,3,18,2,4,0,20,11,1,24.5864,9810,6523,24597,15443,17.6587
云鼎天禧便利店,"112.400849,34.679606",涧西区,洛阳市涧西区符家屯东路与符家屯中街交叉口东北150米,便利店,3.3 ,120,11,1,25,10,2,19,0,3,3,5,7,0,73.228,13023,9607,25431,16032,45.2557
来发商贸,"112.410238,34.628567",涧西区,洛阳市涧西区高新开发区滨河路4号,便利店,1.8 ,75,6,0,9,5,1,21,2,4,0,9,14,0,73.228,13023,9607,25431,16032,45.2557
CLOVER便利站,"112.457314,34.607999",洛龙区,洛阳市洛龙区兴洛东街与翠云路交叉口东100米,便利店,3.5 ,75,25,0,14,5,0,9,0,9,0,12,22,2,172.4,14086,14312,33971,23477,38.69
君林便利店,"112.451763,34.664951",西工区,洛阳市西工区七一路附近,便利店,1.8 ,100,18,1,17,4,1,25,1,4,1,10,19,0,133.9005,15701,14909,38783,26889,36.21
飞腾超市,"112.35874,34.573184",洛龙区,洛阳市洛龙区319省道北50米,便利店,3.3 ,6,1,0,3,1,0,0,0,0,0,2,0,0,172.4,14086,14312,33971,23477,38.69
源购便利超市(学府街店),"112.426283,34.623983",洛龙区,洛阳市洛龙区五环街和学府街的交叉口附近,便利店,4.5 ,205,25,0,20,6,1,9,1,10,3,12,15,0,172.4,14086,14312,33971,23477,38.69
常川超市,"112.482354,34.603408",洛龙区,洛阳市洛龙区一街九排与三街交叉口东南50米,便利店,3.3 ,99,10,0,23,3,5,8,0,6,0,10,4,1,172.4,14086,14312,33971,23477,38.69
全季便利店,"112.461596,34.601958",洛龙区,洛阳市洛龙区厚载门街306号15幢108号,便利店,3.5 ,120,50,0,21,6,0,13,1,10,0,25,15,2,172.4,14086,14312,33971,23477,38.69
真便宜超市,"112.475026,34.589142",洛龙区,洛阳市洛龙区洛龙路龙门海洋馆南150米,便利店,3.3 ,11,4,0,6,2,0,0,0,1,0,4,1,0,172.4,14086,14312,33971,23477,38.69
金鸽超市(丰润路店),"112.372452,34.605",涧西区,洛阳市涧西区大金台商务宾馆(河洛路西),便利店,3.0 ,50,5,0,4,1,0,3,0,1,0,7,3,0,73.228,13023,9607,25431,16032,45.2557
老王生活超市(陇北一路),"112.38578,34.667204",涧西区,洛阳市涧西区上海市场陇北一路九号街坊西一门,便利店,3.5 ,278,15,7,25,14,11,25,4,6,0,9,19,1,73.228,13023,9607,25431,16032,45.2557
放心超市,"112.62475,34.626957",洛龙区,洛阳市洛龙区320省道北50米,便利店,2.9 ,14,0,0,4,1,1,0,1,0,0,1,0,0,172.4,14086,14312,33971,23477,38.69
澳龙超市(白圭街店),"112.478333,34.613826",洛龙区,洛阳市洛龙区白圭街与经四路交叉口东50米,便利店,3.3 ,356,25,3,50,14,15,22,0,10,0,6,21,0,172.4,14086,14312,33971,23477,38.69
志达超市(兴旺路),"112.41796,34.678173",西工区,洛阳市西工区纱厂西路85附近,便利店,3.3 ,152,22,1,25,10,4,25,1,7,0,6,19,0,133.9005,15701,14909,38783,26889,36.21
振洛副食批发,"112.366396,34.66713",涧西区,洛阳市涧西区武汉路146号,便利店,3.0 ,182,4,1,18,11,4,25,0,11,3,2,16,1,73.228,13023,9607,25431,16032,45.2557
煜煜便民网购超市,"112.504465,34.691651",瀍河回族区,洛阳市瀍河回族区启明南路与熙春东路交叉口东100米,便利店,3.3 ,75,25,0,25,1,3,25,0,10,4,9,16,1,82.7693,11128,9140,25222.11,13646.73,18.84
谊嘉谊超市,"112.444533,34.691831",老城区,洛阳市老城区苗南东路小叮当幼儿园路东北20米,便利店,1.3 ,75,4,0,21,5,1,11,1,4,0,8,1,0,24.5864,9810,6523,24597,15443,17.6587
蓝泊湾便利店(创业路店),"112.40479,34.620335",涧西区,洛阳市涧西区创业路与芳泽路交叉口北100米路东,便利店,5.0 ,25,8,0,9,3,1,15,0,3,0,5,5,0,73.228,13023,9607,25431,16032,45.2557
利民批发部(玉泉街店),"112.596912,34.623749",洛龙区,洛阳市洛龙区吉家寨(玉泉街),便利店,3.5 ,75,50,0,6,1,0,5,0,1,2,6,0,0,172.4,14086,14312,33971,23477,38.69
嘉欣超市(启明南路),"112.504069,34.692175",瀍河回族区,洛阳市瀍河回族区瀍河回族区启明南路117号,便利店,1.8 ,75,25,0,25,2,3,25,0,10,6,9,16,1,82.7693,11128,9140,25222.11,13646.73,18.84
